Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,821342989,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,160,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,5868,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,28783206,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,66,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,4107200,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,784755,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,71847333,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,5400,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,132096377,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,11359546498,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,14754807,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,135823745,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,22753934,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,13732902,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,68373495,,,0
